text	root	ending	clitic	partofspeech	form
Reinfeldt	Reinfeldt	0		H	sg n
Neumann	Neumann	0		H	sg n
Jürisonile	Jürison	le		H	sg all
Jaan	Jaan	0		H	sg n
Luizile	Luizile	0		H	sg n
Imaküla	Imaküla	0		H	sg n
Rey	Rey	0		H	sg n
Hog	Hog	0		H	sg n
Juhan	Juhan	0		H	sg n
Tonis	Tonis	0		H	sg n
Eldringi	Eldringi	0		H	sg n
kreiskohtu	kreiskohtu	0		H	sg n
niipaljo	nii_palju	0		D	
Gläubiger	Gläubiger	0		H	sg n
Nordin	Nordin	0		H	sg n
Loritz	Loritz	0		H	sg n
Rassile	Rass	le		H	sg all
Kuldkeppil	Kuldkeppi	l		H	sg ad
Lenkile	Lenk	le		H	sg all
Jürisoni	Jürison	0		H	sg g
Bährson	Bährson	0		H	sg n
Rathleffi	Rathleffi	0		H	sg n
kaebduse	kaebus	0		S	sg g
Ermannil	Ermann	l		H	sg ad
Neumani	Neumann	0		H	sg n
Ännilise	Ännilise	0		H	sg n
Mikk	Mikk	0		H	sg n
Tunnistuste	Tunnistuste	0		H	sg n
Elblaus	Elblaus	0		H	sg n
niipeal	nii_pea	0		D	
raho	rahu	0		S	sg g
raho	rahu	0		S	sg n
raho	rahu	0		S	sg p
Ditmar	Ditmar	0		H	sg n
tua	too	a		V	da
Joh	Joh	0		H	sg n
Vaherile	Vaher	le		H	sg all
Schönbergist	Schönberg	t		H	sg p
Huene	Huene	0		H	sg n
Jaskast	Jaskast	st		H	sg n
Hoff	Hoff	0		H	sg n
eila	eile	0		D	
Sürgavere	Sürgavere	0		H	sg n
Mikki	Mikk	0		H	sg g
Johan	Johan	0		H	sg n
täieste	täiesti	0		D	
Remmeli	Remmel	0		H	sg g
Funki	Funk	0		H	sg g
Lohmann	Lohmann	0		H	sg n
Natus	Natus	0		H	sg n
Tõno	Tõno	0		H	sg n
Jaaman	Jaaman	0		H	sg n
Kosti	Kosti	0		H	sg n
Ronnison	Ronnison	0		H	sg n
Jürisoniga	Jürison	ga		H	sg kom
odre	oder	0		S	sg g
Villems	Villems	0		H	sg n
Lohmani	Lohmann	0		H	sg n
Natuse	Natuse	0		H	sg n
Viru	Viru	0		H	sg n
Arusaarest	Arusaarest	0		H	sg n
Lenkil	Lenk	l		H	sg ad
Võivaku	Võivaku	0		H	sg n
Koelerist	Koelerist	st		H	sg n
nou	nõu	0		S	sg g
Jüri	Jüri	0		H	sg n
Elblause	Elblaus	0		H	sg g
Koch	Koch	0		H	sg n
Reismann	Reismann	0		H	sg n
Leena	Leena	0		H	sg n
J.	J.	0		Y	sg n
Matveist	Matvei	t		H	sg p
Mitti	Mitti	0		H	sg n
Pillil	Pill	l		H	sg ad
Leenu	Leenu	0		H	sg n
Michel	Michel	0		H	sg n
Jurisonile	Jurisonile	0		H	sg n
keik	kõik	0		P	sg n
Jaanil	Jaan	l		H	sg ad
Himmelreichi	Himmelreich	0		H	sg g
Andres	Andres	0		H	sg n
Priido	Priido	0		H	sg n
Freibergil	Freiberg	l		H	sg ad
Lengi	Lengi	0		H	sg n
Forschil	Forschil	0		H	sg n
Pilli	Pill	0		H	sg g
Tammel	Tamm	l		H	sg ad
Kadri	Kadri	0		H	sg n
T.	T.	0		Y	sg n
