text	root	ending	clitic	partofspeech	form
Kütman	Kütman	0		H	sg n
Adamil	Adam	l		H	sg ad
Tanni	Tanni	0		H	sg n
Võro	Võro	0		H	sg n
Kusma	Kusma	0		H	sg n
Kissariga	Kissar	ga		H	sg kom
Orrav	Orrav	0		H	sg n
Jonassel	Jonas	l		H	sg ad
Om	Om	0		Y	sg n
Lukin	Lukin	0		H	sg n
Kristu	Kristu	0		H	sg n
Kürsa	Kürsa	0		H	sg n
Parmon	Parmon	0		H	sg n
Lepmann	Lepmann	0		H	sg n
Kübard	Kübard	0		H	sg n
Kandurat	Kandurat	0		H	sg n
Jusari	Jusari	0		H	sg n
Roosneck	Roosneck	0		H	sg n
Väike-Veerksu	Väike-Veerksu	0		H	sg n
varastut	varasta	ut		V	tud
Jürri	Jürri	0		H	sg n
kambrest	kamber	st		S	sg el
Sahhar	Sahhar	0		H	sg n
Kristuvile	Kristov	le		H	sg all
Kristjaan	Krisjan	0		H	sg g
Rummaskile	Rummaskil	le		H	sg all
Naruskov	Narusk	0		H	sg g
Straussi	Straus	0		H	sg g
Thoma	Thoma	0		H	sg n
Viido	Viidu	0		H	sg n
Viidu	Viidu	0		H	sg n
Mikita	Mikita	ta		H	sg n
Jõks	Jõks	0		H	sg n
Naruskovi	Naruskovi	0		H	sg n
Vedu	Vedu	0		H	sg n
Sild	Sild	0		H	sg n
Ossip	Ossip	0		H	sg n
Lilman	Lilman	0		H	sg n
Sai	Sai	i		H	sg n
Varrusk	Varrusk	0		H	sg n
Simmulad	Simmulad	d		H	sg n
Konna	Konna	0		H	sg n
Pihkva	Pihkva	0		H	sg n
Nitsikovile	Nitsikovile	0		H	sg n
Kesselman	Kesselman	0		H	sg n
Narusktrangi	Narusktrangi	0		H	sg n
Kivvisaar	Kivvisaar	0		H	sg n
Tõiset	Tõiset	0		H	sg n
Lindokile	Lindok	le		H	sg all
Vähk	Vähk	0		H	sg n
Runing	Runing	0		H	sg n
Sandi	Sandi	0		H	sg n
nink	ning	0		J	
lätt	mine	t		V	b
Semmeniga	Semmen	ga		H	sg kom
Jäksi	Jäksi	0		H	sg n
homungu	hommik	0		S	sg g
Ritsing	Ritsing	0		H	sg n
Leppitse	Leppits	0		H	sg g
Mäeusaja	Mäeusaja	0		H	sg n
Fensinge	Fensinge	0		H	sg n
Herrasaar	Herrasaar	0		H	sg n
Parmatsov	Parman	0		H	sg g
