text	root	ending	clitic	partofspeech	form
Adolph	Adolph	0		H	sg n
Päraha	Päraha	0		H	sg n
Kartohvlit	Kartohvlit	t		H	sg n
Mallele	Mall	le		H	sg all
Röa	Röa	0		H	sg n
Martin	Martin	0		H	sg n
Julil	Julil	0		H	sg n
Haiale	Haiale	0		H	sg n
kõnnelnu	kõnele	nu		V	nud
Margust	Margus	t		H	sg p
ütsik	üksik	0		A	sg n
Tina	Tina	0		H	sg n
omma	oma	0		P	sg g
Mõõtu	Mõõtu	0		H	sg n
Räst	Räst	0		H	sg n
Vinti	Vint	0		H	sg g
seddä	see	dä		P	sg p
Walgutaschen	Walgutaschen	0		H	sg n
Kaddako	Kaddako	0		H	sg n
Paletu	Paletu	0		H	sg n
Vallavallitsusse	Vallavallitsusse	sse		H	sg n
nisama	nii_sama	0		D	
Lesjal	Lesjal	0		H	sg n
Naus	Naus	0		H	sg n
võls	võlts	0		A	sg n
Lep	Lep	0		H	sg n
Härräle	Härräle	0		H	sg n
Mõõdu	Mõõdu	0		H	sg n
Kerge	Kerge	0		H	sg n
Novbr	Novbr	0		Y	
Lesjäle	Lesjäle	0		H	sg n
Marri	Marri	0		H	sg n
Kallassel	Kallas	l		H	sg ad
putnu	puutu	nu		V	nud
Look	Look	0		H	sg n
Kurnau	Kurnau	0		H	sg n
Pett	Pett	0		H	sg n
Mõtsa	Mõtsa	0		H	sg n
näddäli	nädal	0		S	sg g
Kukka	Kukka	0		H	sg n
Räoste	Räoste	0		H	sg n
Lepe	Lepe	0		H	sg n
Undrits	Undrits	0		H	sg n
tõiste	teine	te		P	pl g
Siveri	Siveri	0		H	sg n
Vöörmöndrile	Vöörmöndrile	0		H	sg n
Kergega	Kerge	ga		H	sg kom
Kermas	Kerma	0		H	sg g
Anweisung	Anweisung	0		H	sg n
Reinhold	Reinhold	0		H	sg n
otsip	otsi	p		V	b
lähikesen	lähedal	0		D	
Täkkeri	Täkker	0		H	sg g
Kristjan	Kristian	0		H	sg n
Helme	Helme	0		H	sg n
Vana	Vana	0		H	sg n
Tikotaja	Tikotaja	0		H	sg g
Kapital	Kapital	0		H	sg n
Kongota	Kongota	ta		H	sg n
Pattule	Patto	le		H	sg all
Uibolasti	Uibo	0		H	sg g
Kaaru	Kaaru	0		H	sg n
Kallasse	Kallas	sse		H	sg ill
ennämb	enam	0		D	
aijaga	aeg	ga		S	sg kom
Mihkel	Mihkel	0		H	sg n
Põdder	Põdder	0		H	sg n
Komissaer	Komissaar	0		H	sg n
Kerma	Kerma	0		H	sg n
Enn	Enn	0		H	sg n
küini	küün	0		S	sg g
Andreson	Andreson	0		H	sg n
Kihelkonna	Kihelkonna	0		H	sg n
lävve	lävi	0		S	sg g
Pihkva	Pihkva	0		H	sg n
Kont	Kont	0		H	sg n
Liiso	Liiso	0		H	sg n
Obese	Obese	0		H	sg n
Balken	Balken	0		H	sg n
ana	and	0		V	o
Undriko	Undriko	0		H	sg n
Luika	Luik	0		H	sg g
Stam	Stam	0		H	sg n
hõru	hõõru	0		V	da
Kerrikun	Kerrikun	0		H	sg n
Pehrnale	Pehrna	le		H	sg all
Puskoril	Puskoril	l		H	sg n
moisan	mõis	n		S	sg in
tallitama	talita	ma		V	ma
Mangus	Mangus	s		H	sg n
Lävve	Lävve	0		H	sg n
om	ole	0		V	b
Pehrna	Pehrna	0		H	sg n
Ell	Ell	0		H	sg n
Parts	Parts	0		H	sg n
Tölk	Tölk	0		H	sg n
Jansen	Janson	0		H	sg n
sanu	saa	nu		V	nud
Käänis	Käänis	0		H	sg n
Vorkontrakts	Vorkontrakts	0		H	sg n
nänu	näge	nu		V	nud
Purits	Purits	0		H	sg n
Palloperräst	Palloperräst	0		H	sg n
Komissaar	Komissaar	0		H	sg n
Keiserliko	Keiserliko	0		H	sg n
Jaan	Jaan	0		H	sg n
Liisa	Liiso	0		H	sg n
tahha	taht	0		V	o
Liplapi	Liplap	0		H	sg g
Ranno	Ranno	0		H	sg n
moisa	mõis	0		S	sg g
Pedopetre	Pedopetre	0		H	sg n
Lepp	Lepp	0		H	sg n
Pehk	Pehk	0		H	sg n
näggi	näge	i		V	s
Kohhus	Kohhus	0		H	sg n
Karriste	Karrist	0		H	sg g
olle	ole	0		V	o
Mai	Mai	0		H	sg n
otsman	otsi	man		V	mas
koa	koda	0		S	sg g
Luke	Luke	0		H	sg n
Pihlik	Pihlik	0		H	sg n
tija	tead	0		V	o
Märt	Märt	0		H	sg n
Viilo	Viilo	0		H	sg n
Eichvaldi	Eichvald	0		H	sg g
Herrn	Herrn	0		H	sg n
Küsse	Küsse	0		H	sg n
Johann	Johann	0		H	sg n
Liplap	Liplap	0		H	sg n
Vilsi	Vilsi	0		H	sg n
päiva	päev	0		S	sg g
Hanso	Hans	0		H	sg g
Kuivasel	Kuivasel	0		H	sg n
Relelmann	Relelmann	0		H	sg n
Sokikkas	Sokikka	0		H	sg g
Murri	Murri	0		H	sg n
Voha	Voha	0		H	sg n
Räbbäk	Räbbäk	0		H	sg n
Kuusk	Kuusk	0		H	sg n
Kontiga	Kont	ga		H	sg kom
middägi	miski	dägi		P	sg p
Kärik	Kärik	0		H	sg n
Kants	Kants	0		H	sg n
Lõhmus	Lõhmus	0		H	sg n
mahha	maha	0		D	
õddango	õhtul	0		D	
hahn	Hahn	0		H	sg n
Tattar	Tattar	0		H	sg n
Vöörmöndre	Vöörmöndre	0		H	sg n
Kiis	Kiis	0		H	sg n
Kap	Kap	0		H	sg n
Kaup	Kaup	0		H	sg n
Petrega	Petrega	ga		H	sg n
jääp	jää	p		V	b
Põhjata	Põhjata	0		H	sg n
tallule	talu	le		S	sg all
Lena	Lena	0		H	sg n
Sillaots	Sillaots	0		H	sg n
Eichvald	Eichvald	0		H	sg n
Karli	Karl	0		H	sg g
näije	näge	ije		V	sin
Kõjo	Kõjo	0		H	sg n
Sag	Sag	0		H	sg n
Parki	Parki	0		H	sg n
Völli	Völli	0		H	sg n
April	April	0		H	sg n
eddimäst	esimene	t		O	sg p
Kallase	Kallas	0		H	sg g
Johan	Johan	0		H	sg n
Pabbo	Pabbo	0		H	sg n
se	see	0		P	sg n
Karrast	Karrast	st		H	sg n
pias	pida	s		V	ks
Obbese	Obbese	0		H	sg n
sugutsil	sugune	tsil		A	pl ad
Undritz1	Undritz	0		Y	sg g
Kuuda	Kuuda	0		H	sg n
Rüütel	Rüütli	l		H	sg ad
süüda	süü	da		S	sg ab
Vikkat	Vikkat	0		H	sg n
Jama	Jama	0		H	sg n
Juli	Juli	0		H	sg n
Valgutan	Valguta	0		H	sg g
Phjatu	Phjatu	0		H	sg n
T.	T.	0		Y	sg n
Bock	Bock	0		H	sg n
Sieder	Sieder	0		H	sg n
Nutti	Nutti	0		H	sg n
Tamm	Tamm	0		H	sg n
Tanni	Tanni	0		H	sg n
Tallo	Tallo	0		H	sg n
ülles	üles	0		D	
Orrav	Orrav	0		H	sg n
Februaril	veebruar	l		S	sg ad
elläma	ela	ma		V	ma
Matsi	Matsi	0		H	sg n
Karrist	Karrist	0		H	sg n
Aroela	Aroela	0		H	sg n
Emmä	Emmä	0		H	sg n
Tama	Tama	0		H	sg n
kiusaminne	kiusamine	0		S	sg n
Undritz	Undritz	0		H	sg n
Kille	Kille	0		H	sg n
Moskva	Moskva	0		H	sg n
Heindrik	Heindrik	0		H	sg n
Jüri	Jüri	0		H	sg n
Kuudal	Kuuda	l		H	sg ad
Eichvaldt	Eichvald	t		H	sg p
saapit	saabas	it		S	pl p
Schvalbe	Schvalbe	0		H	sg n
Undritsel	Undritz	l		H	sg ad
Handel	Handel	0		H	sg n
Eichelmani	Eichelman	0		H	sg g
J.	J.	0		Y	sg n
Se	Se	0		Y	sg n
Kohva	Kohva	0		H	sg n
Reino	Reino	0		H	sg n
Essäko	Essäko	0		H	sg n
temmä	tema	0		P	sg n
Jürri	Jürri	0		H	sg n
Arg	Arg	0		H	sg n
Tunistaja	tunnistaja	0		S	sg n
Ruint	Ruint	0		H	sg n
Oksioni	Oksioni	0		H	sg n
Kaupi	Kaup	0		H	sg g
Ria	Ria	0		H	sg n
Suurega	Suurega	ga		H	sg n
Maddis	Maddis	0		H	sg n
Kimalane	Kimalane	0		H	sg n
Oinas	Oinas	0		H	sg n
masma	maks	ma		V	ma
Täkker	Täkker	0		H	sg n
Kurnaule	Kurnau	le		H	sg all
Andres	Andres	0		H	sg n
Uibo	Uibo	0		H	sg n
Vebr	Vebr	0		Y	
kül	küll	0		D	
jo	juba	0		D	
Körtil	Kört	l		H	sg ad
Kängseppäs	Kängseppäs	0		H	sg n
Gertner	Gertner	0		H	sg n
Maarja	Maarja	0		H	sg n
tunistada	tunnista	da		V	da
Kört	Kört	0		H	sg n
Ilja	Ilja	0		H	sg n
Pohjatu	Pohjatu	0		H	sg n
Endrik	Endrik	0		H	sg n
Rein	Rein	0		H	sg n
Michelsonile	Michelson	le		H	sg all
nägevä	näge	vä		V	sid
Palk	Palk	0		H	sg n
Kuint	Kuint	0		H	sg n
Lülle	Lülle	0		H	sg n
üttelnu	ütle	nu		V	nud
Pallo	Pallo	0		H	sg n
